category,venue_id,name,longitude,created_on,lattitude
default,473,Koryo Tours,116.4456793,1372085138,39.9330018
default,474,První hovoranské - domácí pivo,17.0028863,1389785378,48.9553813
shopping,475,Svadobný salón - La Fiaba,21.2317463,1386182145,48.7183858
default,476,Tuxel,11.2175238,1400845659,43.7667624
default,477,Smokies,11.2513417,1393886777,43.7767717
default,480,Elite body sculpture,-118.4054183,1372464468,34.0685731
default,492,"Monti Notary Services, LLC",-90.3866885,1373392340,29.9010124
default,481,LotWin Software,1.1700115,1372835827,51.0805689
lodging,483,El Hostelito,-103.3639647,1373122041,20.6789092
cafe,484,Café Moka,6.1426489,1373126909,46.2179367
default,486,YogiWay,21.9126911,1373132088,48.9209562
shopping,487,Loewe,-3.6878536,1415273091,40.4240656
shopping,488,Prada,-3.6877992,1415273057,40.4243699
lodging,489,Gite de la Fontaine,2.7152861,1389090528,44.3352159
lodging,490,BB del Corso,14.2677924,1373287733,40.8545977
lodging,491,Bed and Breakfast Luna Luna,4.4763857,1373295570,51.0296191
default,493,Audio Props,-80.076921,1373391367,26.803033
default,496,Nesenoff & Miltenberg LLP,-73.9922549,1373458545,40.7485331
default,495,Ottonodi S.r.l.,12.5598787,1373416563,41.9444994
shopping,501,Heidi Jo's boutique,-82.6852635,1373559316,28.3318001
cafe,497,Artistry cafe,103.8581886,1373472535,1.3028912
default,498,De Castro Herrero,12.4384006,1373478053,41.9229699
lodging,499,Guest house,5.5569534,1373480347,43.7262734
food,468,Quizno's Far West,-97.7563751,1397300183,30.3546209
food,502,Firehouse BBQ,-111.8746513,1373560860,40.7255191
food,503,The Barrel Drop,-1.1525597,1417946832,52.9545579
default,504,SouthAfrica.to,18.5178746,1386577370,-33.927106
default,645,Triple Crown Transport,-117.7854931,1378894988,33.7202935
shopping,506,CD KEY ARG,-58.3963361,1374844094,-34.7051933
default,508,SV Commerce S.R.L.,15.0721251,1374066792,37.5384634
default,509,klikaid.com,-0.3541131,1374844095,39.4656268
default,510,Mark Hachem,2.3661152,1385487707,48.8562186
default,500,Rollingdale Winery,-119.5432898,1373540517,49.8706005
default,466,X-Laboratories,9.184378,1397336802,45.4656313
shopping,8448,Магазин Пряжи на Куйбышева 80,56.2472587823868,1471287628,57.994703475041
shopping,523,David's Antiques,-90.0671103,1375139572,29.9552478
default,514,Souren Meubels,5.8822565,1374523074,50.9214593
default,516,Studio Legale Nicolin & Partners,11.5410603,1374747229,45.5497484
food,518,Eat Me Restaurant,100.5338981,1398299209,13.7254794
default,512,Bitbond.net,13.4136813,1374244490,52.5431837
lodging,519,The Ring Farmhouse,-7.8818318,1374932159,53.0786473
default,520,Deportes Pineda,-16.2865003,1374937249,28.4696927
default,521,VirtuálníMěny.com,14.7127509,1406105017,49.272533
shopping,522,Altes Haus 1912,8.6080476,1388764725,54.3156663
shopping,529,Nesbit's Fine Watch Service,-122.3366622,1376041173,47.6097909
food,524,Gaumenkino,15.4511652,1382882552,47.0697416
food,525,The Pink Cow,139.7347066,1375178410,35.6619788
cafe,527,Remedy Café Whyte Ave,-113.4981158,1375199401,53.5181957
default,542,Plasticsmith Inc.,-123.6502561,1375916287,49.4253236
attraction,528,Makers Academy,-0.0870287,1375359842,51.5230177
nightlife,540,David's Grill & Bar,-81.6910207,1375619023,41.5070127
food,530,King William IV,-3.2553098,1375455731,51.4161187
default,531,Paul Christie Artists,-0.8079667,1375520806,51.2142696
default,532,RedBedlam,-0.0831539,1375522680,50.8651654
default,533,MetaLair,-0.0830144,1375522909,50.8649995
default,534,Ravenscourt Design,-0.8078318,1375524691,51.2142822
default,535,Virtual Doctors Charity,-0.0829556,1375525377,50.8650162
shopping,536,the idiot village,-3.2549219,1377110647,51.4162546
default,538,Bitcoin Stickers,-0.1340355,1375575046,50.8452085
default,539,Coast Networks,-0.1154337,1375574990,50.8175802
default,541,Tłumacz Przysięgły języka francuskiego,21.0509758,1375790274,52.1756954
default,544,Vital Signs and Graphics,-123.6450166,1375917353,49.4354428
default,548,No Limit Landscaping,-123.090625,1375962482,49.2447077
default,546,calbasi.net,2.3656065,1375930492,41.6424458
default,549,Art of Muse,-123.1094654,1375962754,49.2838787
default,550,Rocket Cases,-123.1121284,1375963068,49.2836873
default,597,Limousine Service - Ride a class,-74.9784601,1377985120,39.8297606
default,551,Free Geek Vancouver,-123.0675825,1375963852,49.2828816
default,552,Key 3D,-123.1079885,1375964395,49.2812739
shopping,553,Rapid Edge Technologies,-123.7560568,1375965837,49.4764425
shopping,513,Christopher Rütman HairStylist,-118.5993594,1374418283,34.1680312
default,1088,Smart NS,23.811187,1385200881,38.0514676
default,8409,CESFIL - LAR DE IDOSOS,-52.3312497138977,1470765349,-31.7701939499189
default,565,BooshWorks,-87.6467139,1377191629,41.8535316
default,559,Jaybird Home Improvements,-123.6407587,1376325580,49.4462556
food,580,Clock Tower Brew Pub,-75.6926952,1398341447,45.4293401
default,560,HolidayDelux,27.9279826,1376380155,43.2116975
shopping,561,laptopstore.gr Kalamata,22.1120191,1376468555,37.0398136
default,563,Bells and Whistles Bespoke Wedding Stationery,-0.3666919,1376652710,50.8260584
lodging,564,Zephyr lodge,-89.9791028,1376900576,15.5797752
default,568,La Nay Ferme,-111.6469702,1377198523,40.2999382
default,567,NRGym,21.9180194,1391603123,47.0516746
default,583,Luxury Vacation Cabin Rental,-111.3075235,1378340782,43.6633694
shopping,569,Atelier 77,-73.620874,1398166222,45.5370965
cafe,570,Sweet Dreams Cupcake Café,6.636048,1377424096,46.5251266
default,571,Squash Passion,103.8484881,1377427362,1.2868039
default,572,Bachman Roasting,127.4194858,1377430628,36.3224546
default,573,Surat IT Pte. Ltd.,103.8429873,1377431067,1.318278
default,574,kranjiracing.com,103.7659708,1377431427,1.4234341
default,575,Winn Host,103.8508024,1377432034,1.2924963
default,576,Paraeasy,8.6073001,1377432885,46.9955152
default,577,ProAdicta Escape Ambulatorium,8.0549832,1377433880,47.3057547
default,578,Birchler Media,8.7469781,1386431689,47.1293848
shopping,579,Trionauten,9.7553229,1422015332,52.3671426
food,557,Manila Bay Cafe,-117.9788371,1376086979,46.3206726
default,558,Copper Stills,-123.643337,1376274833,49.422352
atm,582,AutoCoinage Bitcoin ATM/Canada Hotdog,-73.5760049,1400980858,45.5462651
shopping,584,Brothers Whim Bookstore,-111.8846222,1377968284,40.4982963
default,585,20mission Hacker Hotel,-122.4178384,1377973490,37.7587119
default,586,The Santa Cruz Experience Wine Tour,-122.0385092,1377973896,36.9824413
cafe,587,Café Berlin,-115.2072063,1377974339,36.0720711
default,588,Dmitry Savchenko Art Photography,-118.2969126,1377975337,34.1221138
default,589,Brain Guzzle Digital Marketing,-118.3780461,1377975747,34.0932873
default,590,Mas Music Productions,-118.2067935,1377976098,34.1217773
default,591,Logan Fairfax Law,-117.1599549,1377976625,32.7141993
default,592,"Lucid Guitar Studio Lessons (dvd, skype, guitar lessons)",-95.7105846,1377981183,37.0753235
grocery,593,Alberty’s Broadway Liquor,-95.4029606,1377981570,35.7556774
default,595,False River Fencing,-91.4433462,1377983325,30.6955212
default,596,E-Gov Link,-84.5411898,1377983699,39.165605
default,598,Dr. Murad Thakur,-81.3147606,1377985864,28.5241431
default,581,Rafftas Knick Knacks,146.3955451,1387380818,-38.2307613
default,627,Wisdom Survival Kits,-113.4921427,1378154917,53.5452827
default,605,Debordieu Beachfront Villa,-79.152546,1378130711,33.370125
default,604,Phenoptix,-1.2130131,1386009081,52.9287622
default,628,Wiki Speed,-122.2935987,1378155749,47.8084569
lodging,606,La Casa en Guanajuato,-101.2552001,1378132379,21.0164854
sports,607,Dive Adventures Tulum,-87.4657949,1378132772,20.211455
default,608,Villa In the Caribbean,-63.0338016,1378133118,18.0159761
default,609,Copa Apartments,-43.1796703,1378134297,-22.9657072
default,610,The Farmhouse,-2.4055537,1378135940,51.9298963
lodging,611,B&B De Haven,4.5073454,1378136273,52.1629764
lodging,612,Canal Apartments,4.8780329,1378136629,52.3694796
lodging,613,Teddy Hostel,24.1115359,1378137575,56.946815
default,614,Heidi Leyton - Berlin Tours,13.4217795,1378141864,52.4765475
nightlife,615,Fabelhaft Bar,13.421213,1378142299,52.4926413
default,616,Experience Paris,2.3079261,1378142677,48.853361
default,617,Lakeside Apartment in Tata,18.3277058,1378143876,47.6473422
default,618,Emident,19.0272363,1378144460,47.5493066
default,619,Culture Discovery Vacations,12.2340192,1378145431,42.4180687
lodging,620,Quinta da Abelenda,-8.1071609,1378147322,40.3975506
lodging,621,Paraiso Perdido,-6.1050038,1378147905,36.316523
nightlife,622,October Bar,34.7748698,1378148263,32.0647627
default,623,"GREAT LOCATION, Cozy 2BR in Hongdae",126.926412,1378149153,37.5562751
default,624,Shawson Plastics,27.9743119,1378149628,-26.078775
default,625,Gotaclick,18.473003,1378149835,-33.9710175
default,634,Lightbox Technologies Inc,-75.7088092,1378218336,45.3442673
default,629,Phillip Morgan Photography,-122.3332006,1378156054,47.6069606
default,630,Siempre Beauty,-122.6265672,1378156672,45.5412826
default,631,Humble Bundle,-122.4021345,1378157242,37.79696
default,632,BitcoinStore.com,-121.9835014,1378157627,37.3806428
food,635,Brooklyn Bagel Deli,-115.1040079,1382096936,35.9992281
shopping,603,MountaineerIT,-80.4592545,1378340497,39.0379364
default,636,XPI LLC,-96.7938544,1378264914,46.8707071
default,638,Sunlight Homes,-106.5321456,1378422981,35.1907704
default,637,Haydon Computer Solutions,-0.7930017,1378393655,51.1979768
default,640,Call The Ninja Computer Repair,-118.2892305,1378903012,33.8601141
default,641,Luxury Living Direct,-117.8653959,1378660586,33.6981497
shopping,644,Edmond's Plaza Florist,-122.3239197,1420754131,37.564246
default,642,Carpe Diem Accounting,-2.1081179,1378692882,49.1831296
default,643,Sanshinkai Aikido Utrecht,5.1396952,1383142973,52.076874
default,626,DataOne,153.0892964,1378150269,-26.6511691
default,600,Coin Republic,103.850783,1378047924,1.2821538
grocery,648,Ostosmarket,27.7273641,1379084093,62.9886083
shopping,654,Winnipeg Technology & Computer Renewal Express,-97.1392924,1379264548,49.8973665
default,649,Translation Genie - Professional Translation Services,32.751648,1379149465,39.9069502
default,650,Bitcoin Embassy,-73.5705426,1379174331,45.513091
default,658,New Liberty Dollar,-118.7387041,1380322846,34.1388967
food,652,Restaurante Marisqueria Os Galegos,2.2924038,1379202246,41.6176401
shopping,663,Vancouver iPhones,-123.0898413,1379627557,49.2715235
default,646,Stanfield's Pro Hockey Underwear,-63.6899786,1379016666,44.7038686
default,656,Atelier de la Guitare,1.4408606,1420915646,43.6019697
lodging,657,Giljaland Accommodation,-18.5056793,1379371631,63.7197471
default,659,Bees Brothers,-111.8040248,1379531784,41.7693989
default,660,Sweet Burrito Provo,-111.6583936,1379532429,40.2507868
default,661,Knives4Bitcoin,-111.6589718,1379532711,40.2339429
default,662,Shatto & Sons Custom T-shirt Shop,-117.3015836,1379533365,33.0618314
default,666,Agora Commodities,-104.8141159,1379620069,41.1337479
default,651,"C&E Auto Parts and Service, LLC",-75.2231885,1379194803,39.9074938
default,667,Private Internet Access,-85.7563234,1379620316,42.9123948
default,668,PheromoneXS,-89.8143662,1379620677,35.4487922
default,669,The Vapor Station,-96.9629146,1379626806,32.9991522
default,670,Grass Hill Alpaca Socks,-72.684656,1379627371,42.399978
default,671,OK Cupid,-73.9022156,1379627856,40.9082058
default,672,BitVPS,-73.8719703,1379694705,40.8801074
default,673,Xcubicle,-73.9899564,1379695028,40.7154852
default,674,Techno Tourist,-74.005943,1379695191,40.7144038
default,675,Churrusco Shop,-75.1651416,1379695988,39.9903571
default,677,Philadelphia Slick,-75.0969678,1379727538,39.9893136
default,676,JFF-Software,6.7418609,1386801779,49.9762867
default,678,Lucid Guitar Studios,-80.2440421,1379727815,36.1000126
default,680,Netsolus,-94.5787346,1379786322,39.1012251
default,679,Capri Shopping,14.2437697,1379732636,40.551629
default,687,Puppy Paws,-73.8440086,1380322790,40.6805896
grocery,681,Gide Get HB,18.7040275,1380322896,63.7188423
default,682,Kigurumi Canada,-73.5975839,1379815103,45.5253582
default,683,Memiro Mexico,-102.5056244,1379867739,23.6974568
default,684,Siglotienda,-98.9780798,1379868421,19.490128
default,685,CR servers,-84.0818538,1379870046,9.9274821
food,690,Devotay,-91.5317792,1397328911,41.6630854
default,688,Mata Candelas,-75.5648017,1379998397,6.2449132
default,689,Rocco Graficas,-75.587182,1379998564,6.2471528
default,691,MEM Services EOOD,23.3293568,1380014973,42.696697
food,655,The Old Fitzroy Hotel,151.2206281,1379362558,-33.8731346
shopping,8232,AGDV-antincendio-antinfortunistica-segnaletica-estintori,14.8225897550583,1466074569,41.1044496430169
lodging,694,Azur Real Hotel Boutique,-64.1811598,1380063317,-31.4180203
default,695,Maxi Vac,-64.20739,1380063522,-31.4120319
shopping,699,Mapplics Mobile Solutions,-60.6447398,1380211201,-32.9559766
default,700,Andrés Morales Diseño Gráfico y Publicidad,-16.2958266,1380211871,28.4235929
default,701,Depor Club,-16.2849054,1380212119,28.4614784
default,702,Sex Shop 21,-15.4403418,1380212550,28.1136915
default,703,Canary Hosting,-15.6288958,1380212614,28.1416268
default,704,Mega.co.nz - Privacy Company,174.7636067,1380212852,-36.8484148
default,705,Wild Hops Beershop,10.6143178,1380283203,44.6947551
default,706,Τσακούμη Εύφη - Δικηγορικό γραφείο,23.7493575,1380302723,37.9885981
default,723,Rudimental Rentals,-118.3188971,1380986337,34.105369
lodging,708,Hotel Nabia,-5.2883757,1380322634,40.1791364
lodging,709,La Casona del Piquero,-5.2699023,1380518954,43.5129491
transport,710,Taxi - Euro Galicia,-7.5571078,1380520575,43.0100332
grocery,711,La Gamba Del Sur,-6.9545928,1380521258,37.2540015
default,712,OTORRINO A DOMICILIO - DR. LUIS FIDEL NIETO HERNÁNDEZ,-5.9980953,1380521768,37.3975479
default,713,Jazzexpress,25.2342783,1380527473,54.7348373
default,714,Velero Rafael Verdera,2.6309265,1380592804,39.5661591
default,715,Biodiesel - eFuels,-1.0418774,1380609083,38.0324301
default,717,Casa Rural Valdean Demagico,-3.528379,1380657640,41.831892
default,718,La Hornera,-3.5679748,1380657959,42.1297054
default,707,Free Software Foundation,-71.0587849,1380310285,42.355516
food,720,Ché! Pizza,-65.1958392,1380815832,-26.8200008
default,721,Caskal Web - Diseño web / gráfico,-64.2641814,1380816299,-27.7802109
shopping,722,Kriotec,-59.8647687,1380817288,-36.7725476
nightlife,724,Zoé Fondues & Karaoke - SupperClub,-73.5975114,1412043072,45.5595017
cafe,725,Floor's,13.4212317,1380904592,52.4926854
default,726,Map Asociados,-3.6555852,1380998618,40.4117521
food,727,Spices Cave,-3.6469963,1380998722,40.3998387
default,728,Koło Naukowe PROGRES,18.5709015,1381064726,53.0214682
default,729,Satoshi.pl - Szkolenia i Consulting,17.9935681,1381065016,53.1283428
default,730,NVW Studio,17.9222346,1381066597,50.6681778
food,731,Ristorante Novecento dell'Hotel Rovereto,11.0378482,1421666877,45.8907467
default,732,"michalczyk.pro - serwery dedykowane, administracja GNU/Linux, kolokacja, -20% przy płatności BTC",20.9268929,1381149138,52.2513084
default,733,Acousticity,20.9595904,1381151066,52.2348753
default,734,Juguet Erotico,-3.7918931,1381200415,40.3169735
default,735,ZAS Tarifa,-5.6044895,1381236749,36.0130368
default,736,Studio legale Valeri & Marini,10.212537,1381254365,45.5368
lodging,693,Hotel Garden,-64.1831642,1380063171,-31.4148338
shopping,8445,Seraphim Blueprint Healing,135.776209831238,1471262831,34.6804053485628
lodging,739,Hotel Coppedè,12.5067384,1381314819,41.9210226
default,755,Old Ginger Restaurant,-123.1154638,1381789360,49.2632495
lodging,741,Prodeo Hotel + Lounge,-58.4346796,1381400030,-34.5870861
default,742,Malografia Printing,17.1264625,1381419193,48.1450196
default,743,Prevencionsiglo21,-3.862689,1381426740,40.3415709
shopping,745,Talleres Hnos. García - Mechanic,-3.4605036,1381515366,40.3010543
shopping,746,Rebel Yell – Accesorios para motos,-3.4617695,1381515494,40.3139126
default,747,Doctor Fernando Caudevilla,-3.6937533,1381515752,40.4122031
default,748,BTC Hispano,-3.697709,1381515929,40.4176655
default,750,"The Figure Ground Studio, LLC",-71.3912112,1381521122,41.462479
food,752,Aperitivo Cafe,-73.9822047,1385815521,40.6738326
lodging,753,Holiday Inn Express Brooklyn,-73.9844338,1406960456,40.6781573
default,759,Supreme Writing Service,-82.4401794,1382199460,27.9581894
default,754,"Sven Höhne, Dipl.-Ing. Architekt + Designer",13.4240061,1381693200,52.4910541
default,760,Coinkite,-79.39657,1381768026,43.6507933
default,756,SlackStone,-3.6485303,1381762562,40.3747232
default,757,Mimetix - soluciones digitales,-3.7298098,1381762885,40.4289244
shopping,758,Nueva Chacao,-66.8583326,1415777197,10.4921664
default,768,SynShop Hackerspace,-115.141532,1382097316,36.1704451
default,749,"The Figure Ground Studio, LLC",-122.6507978,1381520832,45.5039005
default,761,Sheller Consulting,12.606048,1381824684,55.6775841
default,763,Le Goût du Libre,-73.6039243,1381834903,45.5230862
default,764,Market Opportunities,10.6192774,1381850419,44.7060212
shopping,765,Unity Store,10.6301944,1381852206,44.6963043
grocery,767,aROHma,13.3279766,1381859453,52.4571043
default,769,Tax Men PS,-118.4489442,1382131585,34.1882539
default,770,MediaStormPro | Digital Media Production,-81.3789261,1382132541,28.5428705
default,777,Pacific Brewing Supplies,-117.8068616,1382333925,34.1051043
